day,dose_mg_day,suppression_pct
18.0,2.4430379746835436,47.46739033090117
19.0,2.4430379746835436,47.51672073052571
20.0,2.4430379746835436,47.5593713284949
21.0,2.4430379746835436,47.596363101608205
22.0,2.4430379746835436,47.596363101608205
23.0,2.4430379746835436,47.596363101608205
24.0,2.4430379746835436,47.596363101608205
25.0,2.4430379746835436,47.596363101608205
26.0,2.4430379746835436,47.596363101608205
27.0,2.4430379746835436,47.596363101608205
28.0,2.4430379746835436,47.596363101608205
29.0,2.4430379746835436,47.596363101608205
30.0,2.4430379746835436,47.596363101608205
31.0,2.4430379746835436,47.596363101608205
32.0,2.4430379746835436,47.596363101608205
33.0,2.4430379746835436,47.596363101608205
34.0,2.4430379746835436,47.596363101608205
35.0,2.4430379746835436,47.596363101608205
36.0,2.4430379746835436,47.596363101608205
37.0,2.4430379746835436,47.596363101608205
38.0,2.4430379746835436,47.596363101608205
39.0,2.4430379746835436,47.596363101608205
40.0,2.4430379746835436,47.596363101608205
41.0,2.4430379746835436,47.596363101608205
42.0,2.4430379746835436,47.596363101608205
43.0,2.4430379746835436,47.596363101608205
44.0,2.4430379746835436,47.596363101608205
45.0,2.4430379746835436,47.596363101608205
46.0,2.4430379746835436,47.596363101608205
47.0,2.4430379746835436,47.596363101608205
48.0,2.4430379746835436,47.596363101608205
49.0,2.4430379746835436,47.596363101608205
50.0,2.4430379746835436,47.596363101608205
51.0,2.4430379746835436,47.596363101608205
52.0,2.4430379746835436,47.596363101608205
53.0,2.4430379746835436,47.596363101608205
54.0,2.4430379746835436,47.596363101608205
55.0,2.4430379746835436,47.596363101608205
56.0,2.4430379746835436,47.596363101608205
0.0,2.5689873417721514,0.0
1.0,2.5689873417721514,32.506695027511654
2.0,2.5689873417721514,39.21900360574552
3.0,2.5689873417721514,42.103100192411915
4.0,2.5689873417721514,43.6983505436833
5.0,2.5689873417721514,44.70497993274632
6.0,2.5689873417721514,45.39383983948427
7.0,2.5689873417721514,45.89178659682512
8.0,2.5689873417721514,46.26615618825512
9.0,2.5689873417721514,46.5560144366094
10.0,2.5689873417721514,46.785588627990265
11.0,2.5689873417721514,46.97070516454242
12.0,2.5689873417721514,47.12214274047445
13.0,2.5689873417721514,47.24749771272027
14.0,2.5689873417721514,47.35227880102766
15.0,2.5689873417721514,47.440578662309846
16.0,2.5689873417721514,47.51550160965408
17.0,2.5689873417721514,47.57944490006054
18.0,2.5689873417721514,47.63428893655384
19.0,2.5689873417721514,47.681529049887466
20.0,2.5689873417721514,47.72236879077619
21.0,2.5689873417721514,47.75778725427654
22.0,2.5689873417721514,47.75778725427654
23.0,2.5689873417721514,47.75778725427654
24.0,2.5689873417721514,47.75778725427654
25.0,2.5689873417721514,47.75778725427654
26.0,2.5689873417721514,47.75778725427654
27.0,2.5689873417721514,47.75778725427654
28.0,2.5689873417721514,47.75778725427654
29.0,2.5689873417721514,47.75778725427654
30.0,2.5689873417721514,47.75778725427654
31.0,2.5689873417721514,47.75778725427654
32.0,2.5689873417721514,47.75778725427654
33.0,2.5689873417721514,47.75778725427654
34.0,2.5689873417721514,47.75778725427654
35.0,2.5689873417721514,47.75778725427654
